country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","15-07-2026 16:00:00",23.837789,73.714926,PM10,NA,NA,NA
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","15-07-2026 16:00:00",23.837789,73.714926,NO2,11,16,12
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","15-07-2026 16:00:00",29.61075,74.283608,PM2.5,23,95,41
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","15-07-2026 16:00:00",29.61075,74.283608,PM10,82,173,112
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","15-07-2026 16:00:00",29.61075,74.283608,OZONE,43,51,48
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","15-07-2026 16:00:00",26.960669,75.771817,OZONE,10,40,29
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","15-07-2026 16:00:00",26.9164092,75.7994901,PM10,74,149,108
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","15-07-2026 16:00:00",26.843698,75.766894,NH3,6,7,7
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","15-07-2026 16:00:00",26.902909,75.836858,NO2,30,47,35
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","15-07-2026 16:00:00",26.9502929,75.730943,PM10,101,158,122
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","15-07-2026 16:00:00",26.9502929,75.730943,NO2,16,49,30
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","15-07-2026 16:00:00",25.344694,72.626208,PM10,52,105,82
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","15-07-2026 16:00:00",25.344694,72.626208,NO2,3,23,10
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","15-07-2026 16:00:00",25.344694,72.626208,SO2,1,5,3
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","15-07-2026 16:00:00",25.344694,72.626208,OZONE,18,48,33
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","15-07-2026 16:00:00",24.588397,76.172782,PM10,40,82,61
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","15-07-2026 16:00:00",28.108988,75.386577,NH3,5,8,7
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-07-2026 16:00:00",20.48891,85.84768,NH3,7,13,10
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-07-2026 16:00:00",20.48891,85.84768,CO,12,112,69
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","15-07-2026 16:00:00",22.265816,86.174829,NH3,3,3,3
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","15-07-2026 16:00:00",22.265816,86.174829,CO,18,26,22
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","15-07-2026 16:00:00",22.265816,86.174829,OZONE,9,16,11
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","15-07-2026 16:00:00",22.220833,84.809444,NO2,15,15,15
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","15-07-2026 16:00:00",22.245,84.88111111,SO2,NA,NA,NA
India,Odisha,Rourkela,"Sector-2, Rourkela - OSPCB","15-07-2026 16:00:00",22.245,84.88111111,OZONE,NA,NA,NA
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","15-07-2026 16:00:00",22.18972222,84.86277778,PM10,56,65,59
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","15-07-2026 16:00:00",21.606865,85.510538,PM2.5,30,62,41
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","15-07-2026 16:00:00",21.606865,85.510538,NO2,17,18,18
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","15-07-2026 16:00:00",31.62,74.876512,OZONE,63,63,63
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","15-07-2026 16:00:00",30.233011,74.907758,SO2,15,16,16
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","15-07-2026 16:00:00",30.233011,74.907758,CO,78,80,79
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","15-07-2026 16:00:00",31.321907,75.578914,PM10,16,142,66
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","15-07-2026 16:00:00",31.321907,75.578914,CO,40,47,43
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","15-07-2026 16:00:00",30.736056,76.209694,OZONE,21,40,38
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","15-07-2026 16:00:00",30.9028,75.8086,PM2.5,68,100,81
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","15-07-2026 16:00:00",30.9028,75.8086,NH3,6,12,10
India,Punjab,Patiala,"Model Town, Patiala - PPCB","15-07-2026 16:00:00",30.349388,76.366642,PM2.5,46,99,65
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-07-2026 16:00:00",19.26777,72.97182,NH3,0,2,0
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","15-07-2026 16:00:00",19.222279,72.957979,PM10,24,45,35
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","15-07-2026 16:00:00",19.222279,72.957979,SO2,1,17,2
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","15-07-2026 16:00:00",19.235581,73.159121,PM10,NA,NA,NA
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","15-07-2026 16:00:00",19.235581,73.159121,NO2,NA,NA,NA
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","15-07-2026 16:00:00",19.445821,72.7988231,NO2,8,20,16
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","15-07-2026 16:00:00",19.445821,72.7988231,NH3,9,9,9
India,Meghalaya,Byrnihat,"Tamulikuchi, Byrnihat - Meghalaya PCB","15-07-2026 16:00:00",26.079047,91.875185,NO2,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","15-07-2026 16:00:00",25.5586,91.8985,NH3,0,0,0
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","15-07-2026 16:00:00",26.470859,74.646594,NO2,35,41,38
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","15-07-2026 16:00:00",27.554793,76.611536,PM10,73,110,91
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","15-07-2026 16:00:00",23.55519,74.44001,OZONE,14,68,26
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","15-07-2026 16:00:00",25.106006,76.469948,CO,36,43,39
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","15-07-2026 16:00:00",25.339605,74.618883,PM2.5,NA,NA,NA
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","15-07-2026 16:00:00",25.339605,74.618883,NH3,NA,NA,NA
India,Rajasthan,Bhiwadi,"RIICO Ind. Area III, Bhiwadi - RSPCB","15-07-2026 16:00:00",28.194909,76.862296,OZONE,23,64,41
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","15-07-2026 16:00:00",18.536457,73.805454,NH3,NA,NA,NA
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","15-07-2026 16:00:00",18.459883,73.852193,PM2.5,18,41,29
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","15-07-2026 16:00:00",18.530085,73.849598,SO2,1,84,18
India,Maharashtra,Pune,"Savitribai Phule Pune University, Pune - MPCB","15-07-2026 16:00:00",18.547056,73.826908,NO2,6,11,8
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","15-07-2026 16:00:00",16.5038,74.3623,NO2,0,4,2
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","15-07-2026 16:00:00",17.6336264,75.9132495,PM10,30,71,48
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","15-07-2026 16:00:00",20.9360711,85.1707021,NO2,12,55,42
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","15-07-2026 16:00:00",31.62,74.876512,SO2,11,15,13
India,"Uttar Pradesh",Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","15-07-2026 16:00:00",26.428282,80.327067,PM2.5,NA,NA,NA
India,"Uttar Pradesh",Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","15-07-2026 16:00:00",26.428282,80.327067,OZONE,11,11,11
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","15-07-2026 16:00:00",26.509954,80.249612,PM2.5,32,59,47
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","15-07-2026 16:00:00",26.509954,80.249612,NH3,2,2,2
India,"Uttar Pradesh",Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","15-07-2026 16:00:00",26.509954,80.249612,SO2,21,25,22
India,"Uttar Pradesh",Khora,"Prashant Garden, Khora - UPPCB","15-07-2026 16:00:00",28.61119,77.34206,CO,101,101,101
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","15-07-2026 16:00:00",28.2348927,77.8683002,NO2,12,13,12
India,"Uttar Pradesh",Khurja,"Kalindi Kunj, Khurja - UPPCB","15-07-2026 16:00:00",28.2348927,77.8683002,SO2,9,10,10
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","15-07-2026 16:00:00",26.906111,80.948222,PM10,39,129,66
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","15-07-2026 16:00:00",26.906111,80.948222,NH3,8,16,13
India,"Uttar Pradesh",Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","15-07-2026 16:00:00",26.906111,80.948222,SO2,1,10,4
India,"Uttar Pradesh",Lucknow,"Gomti Nagar, Lucknow - UPPCB","15-07-2026 16:00:00",26.86812,81.005119,PM2.5,16,118,55
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","15-07-2026 16:00:00",26.83399722,80.8917361,NO2,15,27,21
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","15-07-2026 16:00:00",26.83399722,80.8917361,NH3,1,10,4
India,"Uttar Pradesh",Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","15-07-2026 16:00:00",26.83399722,80.8917361,SO2,0,26,8
India,"Uttar Pradesh",Lucknow,"Lalbagh, Lucknow - CPCB","15-07-2026 16:00:00",26.8458805,80.9365541,SO2,4,14,7
India,"Uttar Pradesh",Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","15-07-2026 16:00:00",26.90723,80.98579,CO,12,16,14
India,"Uttar Pradesh",Agra,"Shahjahan Garden, Agra - UPPCB","15-07-2026 16:00:00",27.169338,78.03582,NH3,1,1,1
India,"Uttar Pradesh",Agra,"Manoharpur, Agra - UPPCB","15-07-2026 16:00:00",27.23711,78.01936,NH3,1,1,1
India,"Uttar Pradesh",Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","15-07-2026 16:00:00",28.964949,77.278761,PM2.5,17,60,39
India,"Uttar Pradesh",Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","15-07-2026 16:00:00",28.964949,77.278761,NO2,11,26,15
India,"Uttar Pradesh",Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","15-07-2026 16:00:00",28.964949,77.278761,OZONE,34,80,61
India,"Uttar Pradesh",Bareilly,"Rajendra Nagar, Bareilly - UPPCB","15-07-2026 16:00:00",28.38910936,79.42963708,PM2.5,18,28,21
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","15-07-2026 16:00:00",28.406963,77.849831,PM10,71,194,126
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","15-07-2026 16:00:00",28.406963,77.849831,NH3,2,13,8
India,"Uttar Pradesh",Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","15-07-2026 16:00:00",28.406963,77.849831,OZONE,5,53,35
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-07-2026 16:00:00",27.168897,78.37696,PM2.5,21,95,51
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-07-2026 16:00:00",27.168897,78.37696,PM10,29,125,70
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-07-2026 16:00:00",27.168897,78.37696,NO2,17,17,17
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-07-2026 16:00:00",27.168897,78.37696,CO,5,76,44
India,"Uttar Pradesh",Firozabad,"Nagla Bhau, Firozabad - UPPCB","15-07-2026 16:00:00",27.168897,78.37696,OZONE,2,32,18
India,"Uttar Pradesh",Firozabad,"Vibhab Nagar, Firozabad - UPPCB","15-07-2026 16:00:00",27.1594,78.3953,NH3,6,7,7
India,"Uttar Pradesh",Firozabad,"Vibhab Nagar, Firozabad - UPPCB","15-07-2026 16:00:00",27.1594,78.3953,CO,16,39,31
India,"Uttar Pradesh",Firozabad,"Vibhab Nagar, Firozabad - UPPCB","15-07-2026 16:00:00",27.1594,78.3953,OZONE,0,1,1
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","15-07-2026 16:00:00",28.685382,77.453839,NH3,11,29,15
India,"Uttar Pradesh",Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","15-07-2026 16:00:00",28.685382,77.453839,OZONE,12,56,40
India,"Uttar Pradesh",Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","15-07-2026 16:00:00",28.6603346,77.3572563,CO,49,60,56
India,"Uttar Pradesh",Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","15-07-2026 16:00:00",28.646233,77.358075,SO2,16,18,17
India,"Uttar Pradesh",Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","15-07-2026 16:00:00",28.694528,77.494705,PM2.5,36,57,46
India,"Uttar Pradesh",Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","15-07-2026 16:00:00",28.694528,77.494705,CO,23,54,32
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","15-07-2026 16:00:00",28.557054,77.453663,PM10,122,422,203
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","15-07-2026 16:00:00",28.557054,77.453663,NH3,8,9,8
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","15-07-2026 16:00:00",28.557054,77.453663,CO,15,17,16
India,"Uttar Pradesh","Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","15-07-2026 16:00:00",28.557054,77.453663,OZONE,24,86,59
India,"Uttar Pradesh","Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","15-07-2026 16:00:00",28.47272,77.482,NH3,7,9,8
India,"Uttar Pradesh","Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","15-07-2026 16:00:00",28.47272,77.482,SO2,0,7,2
India,"Uttar Pradesh","Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","15-07-2026 16:00:00",28.47272,77.482,CO,17,28,22
India,"Uttar Pradesh",Hapur,"Anand Vihar, Hapur - UPPCB","15-07-2026 16:00:00",28.725645,77.749675,OZONE,21,74,34
India,"Uttar Pradesh",Jhansi,"Shivaji Nagar, Jhansi - UPPCB","15-07-2026 16:00:00",25.4547,78.6039,NH3,4,4,4
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","15-07-2026 16:00:00",24.041198,74.780702,PM10,33,98,63
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","15-07-2026 16:00:00",24.041198,74.780702,NH3,4,5,4
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","15-07-2026 16:00:00",24.041198,74.780702,CO,16,21,19
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","15-07-2026 16:00:00",25.03636,73.883502,NO2,3,11,6
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","15-07-2026 16:00:00",25.03636,73.883502,CO,28,32,30
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","15-07-2026 16:00:00",26.031443,76.359327,SO2,4,7,5
India,Rajasthan,"Sawai Madhopur","Sahu Nagar, Sawai Madhopur - RSPCB","15-07-2026 16:00:00",26.031443,76.359327,OZONE,54,67,62
India,Rajasthan,Sikar,"Radhakishan Pura, Sikar - RSPCB","15-07-2026 16:00:00",27.608912,75.153302,PM2.5,32,68,48
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","15-07-2026 16:00:00",24.885261,72.857549,PM10,66,125,89
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","15-07-2026 16:00:00",26.159933,75.780517,SO2,2,3,2
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","15-07-2026 16:00:00",26.159933,75.780517,CO,33,43,37
India,Rajasthan,Tonk,"Shastri Nagar, Tonk - RSPCB","15-07-2026 16:00:00",26.159933,75.780517,OZONE,35,54,44
India,Sikkim,Gangtok,"Zero Point GICI, Gangtok - SSPCB","15-07-2026 16:00:00",27.33853,88.614099,PM2.5,8,22,14
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","15-07-2026 16:00:00",17.417094,78.457437,SO2,9,13,11
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","15-07-2026 16:00:00",17.417094,78.457437,OZONE,17,19,19
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","15-07-2026 16:00:00",17.460103,78.334361,PM2.5,12,56,28
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","15-07-2026 16:00:00",17.460103,78.334361,OZONE,5,12,10
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","15-07-2026 16:00:00",17.429398,78.569354,SO2,10,15,11
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","15-07-2026 16:00:00",17.393559,78.339194,NH3,2,3,3
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","15-07-2026 16:00:00",17.393559,78.339194,SO2,6,11,8
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","15-07-2026 16:00:00",17.528544,78.286195,SO2,9,18,12
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","15-07-2026 16:00:00",17.528544,78.286195,CO,14,19,16
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","15-07-2026 16:00:00",17.528544,78.286195,OZONE,21,29,28
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","15-07-2026 16:00:00",17.349694,78.451437,PM2.5,23,87,47
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","15-07-2026 16:00:00",17.4559458,78.4332152,PM2.5,11,60,29
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","15-07-2026 16:00:00",26.358805,73.047444,NO2,2,11,4
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","15-07-2026 16:00:00",26.358805,73.047444,OZONE,36,59,46
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","15-07-2026 16:00:00",26.215415,73.070156,PM10,48,85,68
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","15-07-2026 16:00:00",26.215415,73.070156,NH3,4,5,5
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","15-07-2026 16:00:00",26.215415,73.070156,CO,6,11,8
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","15-07-2026 16:00:00",26.268249,73.0193853,PM10,58,95,74
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","15-07-2026 16:00:00",26.253384,72.976571,PM2.5,NA,NA,NA
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","15-07-2026 16:00:00",26.29581,73.082283,PM10,51,98,71
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","15-07-2026 16:00:00",26.29581,73.082283,NO2,10,107,19
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","15-07-2026 16:00:00",26.29581,73.082283,OZONE,17,50,41
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","15-07-2026 16:00:00",26.506177,77.025989,NH3,3,9,6
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","15-07-2026 16:00:00",17.470431,78.566959,CO,15,22,17
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","15-07-2026 16:00:00",17.37206,78.50864,PM2.5,24,68,37
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","15-07-2026 16:00:00",17.37206,78.50864,PM10,50,73,57
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","15-07-2026 16:00:00",17.37206,78.50864,CO,30,44,38
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","15-07-2026 16:00:00",17.37206,78.50864,OZONE,25,32,28
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","15-07-2026 16:00:00",23.8175497,91.2726974,PM10,61,136,91
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","15-07-2026 16:00:00",23.8175497,91.2726974,NH3,0,0,0
India,"Uttar Pradesh",Agra,"Rohta, Agra - UPPCB","15-07-2026 16:00:00",27.106972,78.000111,PM10,52,496,130
India,"Uttar Pradesh",Agra,"Rohta, Agra - UPPCB","15-07-2026 16:00:00",27.106972,78.000111,NH3,5,6,6
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","15-07-2026 16:00:00",26.506177,77.025989,CO,14,22,17
India,Rajasthan,Khairthal,"New Anaj Mandi, Khairthal - RSPCB","15-07-2026 16:00:00",27.8015617,76.6365217,OZONE,15,25,22
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","15-07-2026 16:00:00",25.14389,75.821256,SO2,7,11,9
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","15-07-2026 16:00:00",25.196024,75.855668,CO,13,19,17
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","15-07-2026 16:00:00",25.16409,75.858137,SO2,2,51,9
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","15-07-2026 16:00:00",27.213494,73.734444,NO2,3,8,6
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","15-07-2026 16:00:00",27.213494,73.734444,NH3,2,5,3
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","15-07-2026 16:00:00",27.213494,73.734444,SO2,5,8,7
India,"Tamil Nadu",Chennai,"Velachery Res. Area, Chennai - CPCB","15-07-2026 16:00:00",13.0052189,80.2398125,PM10,103,129,114
India,"Tamil Nadu",Chennai,"Velachery Res. Area, Chennai - CPCB","15-07-2026 16:00:00",13.0052189,80.2398125,NH3,2,3,3
India,"Tamil Nadu",Chennai,"Velachery Res. Area, Chennai - CPCB","15-07-2026 16:00:00",13.0052189,80.2398125,CO,NA,NA,NA
India,"Tamil Nadu",Chennai,"Arumbakkam, Chennai - TNPCB","15-07-2026 16:00:00",13.0664,80.2112,NH3,3,5,4
India,"Tamil Nadu",Chennai,"Royapuram, Chennai - TNPCB","15-07-2026 16:00:00",13.1036,80.2909,CO,47,56,53
India,"Tamil Nadu",Chennai,"Kodungaiyur, Chennai - TNPCB","15-07-2026 16:00:00",13.1278,80.2642,PM2.5,46,94,66
India,"Tamil Nadu",Cuddalore,"Semmandalam, Cuddalore - TNPCB","15-07-2026 16:00:00",11.7637683,79.7499835,SO2,NA,NA,NA
India,"Tamil Nadu",Madurai,"Uchapatti, Madurai - TNPCB","15-07-2026 16:00:00",9.865935,78.022669,SO2,NA,NA,NA
India,"Uttar Pradesh",Lucknow,"B R Ambedkar University, Lucknow - UPPCB","15-07-2026 16:00:00",26.766433,80.927299,SO2,32,40,34
India,"Uttar Pradesh",Mathura,"Pali Dungra, Mathura - UPPCB","15-07-2026 16:00:00",27.410954,77.550619,PM10,48,233,103
India,"Uttar Pradesh",Meerut,"Ganga Nagar, Meerut - UPPCB","15-07-2026 16:00:00",28.999264,77.7590354,NO2,25,39,32
India,"Uttar Pradesh",Meerut,"MIET College, Meerut - UPPCB","15-07-2026 16:00:00",28.972677,77.641018,PM2.5,129,372,239
India,"Uttar Pradesh",Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","15-07-2026 16:00:00",29.06351,77.709723,NO2,23,40,32
India,"Uttar Pradesh",Modinagar,"SRM University, Modinagar - UPPCB","15-07-2026 16:00:00",28.798171,77.540243,PM10,NA,NA,NA
India,"Uttar Pradesh",Modinagar,"SRM University, Modinagar - UPPCB","15-07-2026 16:00:00",28.798171,77.540243,CO,12,22,15
India,"Uttar Pradesh",Moradabad,"Jigar Colony, Moradabad - UPPCB","15-07-2026 16:00:00",28.856664,78.772638,NO2,25,25,25
India,"Uttar Pradesh",Moradabad,"Jigar Colony, Moradabad - UPPCB","15-07-2026 16:00:00",28.856664,78.772638,NH3,6,6,6
India,"Uttar Pradesh",Moradabad,"Buddhi Vihar, Moradabad - UPPCB","15-07-2026 16:00:00",28.83526,78.7446,PM2.5,22,55,40
India,"Uttar Pradesh",Moradabad,"Buddhi Vihar, Moradabad - UPPCB","15-07-2026 16:00:00",28.83526,78.7446,NO2,28,29,29
India,"Uttar Pradesh",Moradabad,"Buddhi Vihar, Moradabad - UPPCB","15-07-2026 16:00:00",28.83526,78.7446,CO,8,43,28
India,"Uttar Pradesh",Moradabad,"Kashiram Nagar, Moradabad - UPPCB","15-07-2026 16:00:00",28.849399,78.742362,NO2,NA,NA,NA
India,"Uttar Pradesh",Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","15-07-2026 16:00:00",29.4723508,77.7194031,SO2,6,31,14
India,"Uttar Pradesh",Noida,"Sector-116, Noida - UPPCB","15-07-2026 16:00:00",28.56923,77.393848,PM10,110,253,163
India,"Uttar Pradesh",Noida,"Sector-1, Noida - UPPCB","15-07-2026 16:00:00",28.5898,77.3101,PM10,66,185,124
India,"Uttar Pradesh",Noida,"Sector-1, Noida - UPPCB","15-07-2026 16:00:00",28.5898,77.3101,NH3,9,12,11
India,"Uttar Pradesh",Noida,"Sector-1, Noida - UPPCB","15-07-2026 16:00:00",28.5898,77.3101,SO2,9,14,11
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","15-07-2026 16:00:00",28.5447608,77.3231257,NH3,13,28,19
India,"Uttar Pradesh",Noida,"Sector - 125, Noida - UPPCB","15-07-2026 16:00:00",28.5447608,77.3231257,SO2,7,11,9
India,"Uttar Pradesh",Noida,"Sector - 62, Noida - IITM","15-07-2026 16:00:00",28.6245479,77.3577104,OZONE,28,85,60
India,"Uttar Pradesh",Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","15-07-2026 16:00:00",25.44919916,81.82735986,NH3,11,27,15
India,"Uttar Pradesh",Raebareli,"Anand Nagar, Raebareli - UPPCB","15-07-2026 16:00:00",26.219512,81.237648,PM2.5,46,80,64
